ra	 rp	 va	 vomega
21950.0	 10.0	 4066.775653	 103.905413
21960.0	 10.0	 4064.924173	 103.905402
21970.0	 10.0	 4063.074378	 103.905391
21980.0	 10.0	 4061.226266	 103.905381
21990.0	 10.0	 4059.379834	 103.905370
22000.0	 10.0	 4057.535081	 103.905359
22010.0	 10.0	 4055.692003	 103.905348
22020.0	 10.0	 4053.850599	 103.905338
22030.0	 10.0	 4052.010866	 103.905327
22040.0	 10.0	 4050.172803	 103.905316
22050.0	 10.0	 4048.336406	 103.905306
22060.0	 10.0	 4046.501674	 103.905295
22070.0	 10.0	 4044.668604	 103.905284
22080.0	 10.0	 4042.837194	 103.905274
22090.0	 10.0	 4041.007442	 103.905263
22100.0	 10.0	 4039.179345	 103.905252
22110.0	 10.0	 4037.352902	 103.905242
22120.0	 10.0	 4035.528109	 103.905231
22130.0	 10.0	 4033.704966	 103.905221
22140.0	 10.0	 4031.883469	 103.905210
22150.0	 10.0	 4030.063616	 103.905199
22160.0	 10.0	 4028.245406	 103.905189
22170.0	 10.0	 4026.428835	 103.905178
22180.0	 10.0	 4024.613902	 103.905168
22190.0	 10.0	 4022.800604	 103.905157
22200.0	 10.0	 4020.988940	 103.905147
22210.0	 10.0	 4019.178906	 103.905136
22220.0	 10.0	 4017.370502	 103.905126
22230.0	 10.0	 4015.563724	 103.905115
22240.0	 10.0	 4013.758570	 103.905104
22250.0	 10.0	 4011.955039	 103.905094
22260.0	 10.0	 4010.153128	 103.905084
22270.0	 10.0	 4008.352835	 103.905073
22280.0	 10.0	 4006.554157	 103.905063
22290.0	 10.0	 4004.757093	 103.905052
22300.0	 10.0	 4002.961640	 103.905042
22310.0	 10.0	 4001.167797	 103.905031
22320.0	 10.0	 3999.375560	 103.905021
22330.0	 10.0	 3997.584929	 103.905010
22340.0	 10.0	 3995.795900	 103.905000
22350.0	 10.0	 3994.008471	 103.904990
22360.0	 10.0	 3992.222641	 103.904979
22370.0	 10.0	 3990.438408	 103.904969
22380.0	 10.0	 3988.655768	 103.904958
22390.0	 10.0	 3986.874721	 103.904948
22400.0	 10.0	 3985.095263	 103.904938
22410.0	 10.0	 3983.317393	 103.904927
22420.0	 10.0	 3981.541109	 103.904917
22430.0	 10.0	 3979.766408	 103.904907
22440.0	 10.0	 3977.993288	 103.904896
22450.0	 10.0	 3976.221748	 103.904886
22460.0	 10.0	 3974.451785	 103.904876
22470.0	 10.0	 3972.683397	 103.904865
22480.0	 10.0	 3970.916582	 103.904855
22490.0	 10.0	 3969.151338	 103.904845
22500.0	 10.0	 3967.387663	 103.904835
22510.0	 10.0	 3965.625554	 103.904824
22520.0	 10.0	 3963.865010	 103.904814
22530.0	 10.0	 3962.106028	 103.904804
22540.0	 10.0	 3960.348607	 103.904794
22550.0	 10.0	 3958.592744	 103.904784
22560.0	 10.0	 3956.838437	 103.904773
22570.0	 10.0	 3955.085685	 103.904763
22580.0	 10.0	 3953.334484	 103.904753
22590.0	 10.0	 3951.584834	 103.904743
22600.0	 10.0	 3949.836732	 103.904733
22610.0	 10.0	 3948.090176	 103.904722
22620.0	 10.0	 3946.345163	 103.904712
22630.0	 10.0	 3944.601693	 103.904702
22640.0	 10.0	 3942.859762	 103.904692
22650.0	 10.0	 3941.119370	 103.904682
22660.0	 10.0	 3939.380512	 103.904672
22670.0	 10.0	 3937.643189	 103.904662
22680.0	 10.0	 3935.907397	 103.904652
22690.0	 10.0	 3934.173135	 103.904641
22700.0	 10.0	 3932.440401	 103.904631
22710.0	 10.0	 3930.709192	 103.904621
22720.0	 10.0	 3928.979507	 103.904611
22730.0	 10.0	 3927.251344	 103.904601
22740.0	 10.0	 3925.524700	 103.904591
22750.0	 10.0	 3923.799574	 103.904581
22760.0	 10.0	 3922.075963	 103.904571
22770.0	 10.0	 3920.353866	 103.904561
22780.0	 10.0	 3918.633280	 103.904551
22790.0	 10.0	 3916.914204	 103.904541
22800.0	 10.0	 3915.196636	 103.904531
22810.0	 10.0	 3913.480574	 103.904521
22820.0	 10.0	 3911.766015	 103.904511
22830.0	 10.0	 3910.052957	 103.904501
22840.0	 10.0	 3908.341400	 103.904491
22850.0	 10.0	 3906.631340	 103.904481
22860.0	 10.0	 3904.922776	 103.904471
22870.0	 10.0	 3903.215706	 103.904461
22880.0	 10.0	 3901.510128	 103.904451
22890.0	 10.0	 3899.806039	 103.904441
22900.0	 10.0	 3898.103439	 103.904432
22910.0	 10.0	 3896.402325	 103.904422
22920.0	 10.0	 3894.702694	 103.904412
22930.0	 10.0	 3893.004546	 103.904402
22940.0	 10.0	 3891.307878	 103.904392
22950.0	 10.0	 3889.612688	 103.904382
22960.0	 10.0	 3887.918975	 103.904372
22970.0	 10.0	 3886.226736	 103.904362
22980.0	 10.0	 3884.535969	 103.904353
22990.0	 10.0	 3882.846673	 103.904343
23000.0	 10.0	 3881.158846	 103.904333
23010.0	 10.0	 3879.472485	 103.904323
23020.0	 10.0	 3877.787589	 103.904313
23030.0	 10.0	 3876.104157	 103.904304
23040.0	 10.0	 3874.422185	 103.904294
23050.0	 10.0	 3872.741672	 103.904284
23060.0	 10.0	 3871.062616	 103.904274
23070.0	 10.0	 3869.385016	 103.904264
23080.0	 10.0	 3867.708869	 103.904255
23090.0	 10.0	 3866.034173	 103.904245
23100.0	 10.0	 3864.360928	 103.904235
23110.0	 10.0	 3862.689130	 103.904225
23120.0	 10.0	 3861.018777	 103.904216
23130.0	 10.0	 3859.349869	 103.904206
23140.0	 10.0	 3857.682403	 103.904196
23150.0	 10.0	 3856.016378	 103.904187
23160.0	 10.0	 3854.351790	 103.904177
23170.0	 10.0	 3852.688639	 103.904167
23180.0	 10.0	 3851.026923	 103.904158
23190.0	 10.0	 3849.366640	 103.904148
23200.0	 10.0	 3847.707788	 103.904138
23210.0	 10.0	 3846.050365	 103.904129
23220.0	 10.0	 3844.394369	 103.904119
23230.0	 10.0	 3842.739798	 103.904109
23240.0	 10.0	 3841.086651	 103.904100
23250.0	 10.0	 3839.434926	 103.904090
23260.0	 10.0	 3837.784621	 103.904081
23270.0	 10.0	 3836.135734	 103.904071
23280.0	 10.0	 3834.488263	 103.904061
23290.0	 10.0	 3832.842206	 103.904052
23300.0	 10.0	 3831.197563	 103.904042
23310.0	 10.0	 3829.554330	 103.904033
23320.0	 10.0	 3827.912506	 103.904023
23330.0	 10.0	 3826.272089	 103.904014
23340.0	 10.0	 3824.633077	 103.904004
23350.0	 10.0	 3822.995469	 103.903995
23360.0	 10.0	 3821.359263	 103.903985
23370.0	 10.0	 3819.724457	 103.903975
23380.0	 10.0	 3818.091049	 103.903966
23390.0	 10.0	 3816.459037	 103.903956
23400.0	 10.0	 3814.828420	 103.903947
23410.0	 10.0	 3813.199196	 103.903938
23420.0	 10.0	 3811.571363	 103.903928
23430.0	 10.0	 3809.944919	 103.903919
23440.0	 10.0	 3808.319862	 103.903909
23450.0	 10.0	 3806.696191	 103.903900
23460.0	 10.0	 3805.073905	 103.903890
23470.0	 10.0	 3803.453000	 103.903881
23480.0	 10.0	 3801.833475	 103.903871
23490.0	 10.0	 3800.215329	 103.903862
23500.0	 10.0	 3798.598560	 103.903853
23510.0	 10.0	 3796.983167	 103.903843
23520.0	 10.0	 3795.369146	 103.903834
23530.0	 10.0	 3793.756497	 103.903824
23540.0	 10.0	 3792.145218	 103.903815
23550.0	 10.0	 3790.535307	 103.903806
23560.0	 10.0	 3788.926762	 103.903796
23570.0	 10.0	 3787.319582	 103.903787
23580.0	 10.0	 3785.713765	 103.903778
23590.0	 10.0	 3784.109309	 103.903768
23600.0	 10.0	 3782.506212	 103.903759
23610.0	 10.0	 3780.904474	 103.903750
23620.0	 10.0	 3779.304091	 103.903740
23630.0	 10.0	 3777.705062	 103.903731
23640.0	 10.0	 3776.107386	 103.903722
23650.0	 10.0	 3774.511061	 103.903712
23660.0	 10.0	 3772.916084	 103.903703
23670.0	 10.0	 3771.322455	 103.903694
23680.0	 10.0	 3769.730172	 103.903685
23690.0	 10.0	 3768.139233	 103.903675
23700.0	 10.0	 3766.549636	 103.903666
23710.0	 10.0	 3764.961380	 103.903657
23720.0	 10.0	 3763.374463	 103.903648
23730.0	 10.0	 3761.788882	 103.903638
23740.0	 10.0	 3760.204638	 103.903629
23750.0	 10.0	 3758.621727	 103.903620
23760.0	 10.0	 3757.040148	 103.903611
23770.0	 10.0	 3755.459900	 103.903602
23780.0	 10.0	 3753.880980	 103.903592
23790.0	 10.0	 3752.303388	 103.903583
23800.0	 10.0	 3750.727121	 103.903574
23810.0	 10.0	 3749.152178	 103.903565
23820.0	 10.0	 3747.578556	 103.903556
23830.0	 10.0	 3746.006256	 103.903547
23840.0	 10.0	 3744.435274	 103.903537
23850.0	 10.0	 3742.865609	 103.903528
23860.0	 10.0	 3741.297260	 103.903519
23870.0	 10.0	 3739.730224	 103.903510
23880.0	 10.0	 3738.164501	 103.903501
23890.0	 10.0	 3736.600088	 103.903492
23900.0	 10.0	 3735.036984	 103.903483
23910.0	 10.0	 3733.475187	 103.903474
23920.0	 10.0	 3731.914696	 103.903465
23930.0	 10.0	 3730.355508	 103.903455
23940.0	 10.0	 3728.797623	 103.903446
23950.0	 10.0	 3727.241039	 103.903437
23960.0	 10.0	 3725.685754	 103.903428
23970.0	 10.0	 3724.131766	 103.903419
23980.0	 10.0	 3722.579074	 103.903410
23990.0	 10.0	 3721.027676	 103.903401
24000.0	 10.0	 3719.477570	 103.903392
24010.0	 10.0	 3717.928756	 103.903383
24020.0	 10.0	 3716.381231	 103.903374
24030.0	 10.0	 3714.834994	 103.903365
24040.0	 10.0	 3713.290043	 103.903356
24050.0	 10.0	 3711.746376	 103.903347
24060.0	 10.0	 3710.203992	 103.903338
24070.0	 10.0	 3708.662890	 103.903329
24080.0	 10.0	 3707.123067	 103.903320
24090.0	 10.0	 3705.584522	 103.903311
24100.0	 10.0	 3704.047254	 103.903302
24110.0	 10.0	 3702.511261	 103.903293
24120.0	 10.0	 3700.976541	 103.903285
24130.0	 10.0	 3699.443093	 103.903276
24140.0	 10.0	 3697.910916	 103.903267
24150.0	 10.0	 3696.380006	 103.903258
24160.0	 10.0	 3694.850364	 103.903249
24170.0	 10.0	 3693.321988	 103.903240
24180.0	 10.0	 3691.794875	 103.903231
24190.0	 10.0	 3690.269025	 103.903222
24200.0	 10.0	 3688.744435	 103.903213
24210.0	 10.0	 3687.221105	 103.903204
24220.0	 10.0	 3685.699032	 103.903196
24230.0	 10.0	 3684.178215	 103.903187
24240.0	 10.0	 3682.658653	 103.903178
24250.0	 10.0	 3681.140344	 103.903169
24260.0	 10.0	 3679.623286	 103.903160
24270.0	 10.0	 3678.107478	 103.903151
24280.0	 10.0	 3676.592919	 103.903143
24290.0	 10.0	 3675.079606	 103.903134
24300.0	 10.0	 3673.567539	 103.903125
24310.0	 10.0	 3672.056715	 103.903116
24320.0	 10.0	 3670.547134	 103.903107
24330.0	 10.0	 3669.038793	 103.903099
24340.0	 10.0	 3667.531691	 103.903090
24350.0	 10.0	 3666.025827	 103.903081
24360.0	 10.0	 3664.521199	 103.903072
24370.0	 10.0	 3663.017806	 103.903064
24380.0	 10.0	 3661.515646	 103.903055
24390.0	 10.0	 3660.014717	 103.903046
24400.0	 10.0	 3658.515018	 103.903037
24410.0	 10.0	 3657.016548	 103.903029
24420.0	 10.0	 3655.519305	 103.903020
24430.0	 10.0	 3654.023287	 103.903011
24440.0	 10.0	 3652.528493	 103.903003
24450.0	 10.0	 3651.034922	 103.902994
24460.0	 10.0	 3649.542571	 103.902985
24470.0	 10.0	 3648.051440	 103.902977
24480.0	 10.0	 3646.561528	 103.902968
24490.0	 10.0	 3645.072831	 103.902959
24500.0	 10.0	 3643.585350	 103.902951
24510.0	 10.0	 3642.099082	 103.902942
24520.0	 10.0	 3640.614026	 103.902933
24530.0	 10.0	 3639.130181	 103.902925
24540.0	 10.0	 3637.647545	 103.902916
24550.0	 10.0	 3636.166117	 103.902907
24560.0	 10.0	 3634.685894	 103.902899
24570.0	 10.0	 3633.206877	 103.902890
24580.0	 10.0	 3631.729062	 103.902882
24590.0	 10.0	 3630.252449	 103.902873
24600.0	 10.0	 3628.777037	 103.902864
24610.0	 10.0	 3627.302823	 103.902856
24620.0	 10.0	 3625.829806	 103.902847
24630.0	 10.0	 3624.357986	 103.902839
24640.0	 10.0	 3622.887360	 103.902830
24650.0	 10.0	 3621.417927	 103.902822
24660.0	 10.0	 3619.949685	 103.902813
24670.0	 10.0	 3618.482633	 103.902805
24680.0	 10.0	 3617.016770	 103.902796
24690.0	 10.0	 3615.552094	 103.902787
24700.0	 10.0	 3614.088604	 103.902779
24710.0	 10.0	 3612.626299	 103.902770
24720.0	 10.0	 3611.165176	 103.902762
24730.0	 10.0	 3609.705234	 103.902753
24740.0	 10.0	 3608.246473	 103.902745
24750.0	 10.0	 3606.788890	 103.902736
24760.0	 10.0	 3605.332484	 103.902728
24770.0	 10.0	 3603.877254	 103.902720
24780.0	 10.0	 3602.423198	 103.902711
24790.0	 10.0	 3600.970315	 103.902703
24800.0	 10.0	 3599.518603	 103.902694
24810.0	 10.0	 3598.068062	 103.902686
24820.0	 10.0	 3596.618689	 103.902677
24830.0	 10.0	 3595.170483	 103.902669
24840.0	 10.0	 3593.723443	 103.902660
24850.0	 10.0	 3592.277568	 103.902652
24860.0	 10.0	 3590.832855	 103.902644
24870.0	 10.0	 3589.389304	 103.902635
24880.0	 10.0	 3587.946914	 103.902627
24890.0	 10.0	 3586.505682	 103.902618
24900.0	 10.0	 3585.065607	 103.902610
24910.0	 10.0	 3583.626688	 103.902602
24920.0	 10.0	 3582.188924	 103.902593
24930.0	 10.0	 3580.752314	 103.902585
24940.0	 10.0	 3579.316855	 103.902577
24950.0	 10.0	 3577.882546	 103.902568
24960.0	 10.0	 3576.449386	 103.902560
24970.0	 10.0	 3575.017375	 103.902552
24980.0	 10.0	 3573.586509	 103.902543
24990.0	 10.0	 3572.156789	 103.902535
25000.0	 10.0	 3570.728211	 103.902527
25010.0	 10.0	 3569.300777	 103.902518
25020.0	 10.0	 3567.874482	 103.902510
25030.0	 10.0	 3566.449328	 103.902502
25040.0	 10.0	 3565.025311	 103.902493
25050.0	 10.0	 3563.602431	 103.902485
25060.0	 10.0	 3562.180687	 103.902477
25070.0	 10.0	 3560.760076	 103.902469
25080.0	 10.0	 3559.340599	 103.902460
25090.0	 10.0	 3557.922252	 103.902452
25100.0	 10.0	 3556.505035	 103.902444
25110.0	 10.0	 3555.088947	 103.902436
25120.0	 10.0	 3553.673986	 103.902427
25130.0	 10.0	 3552.260152	 103.902419
25140.0	 10.0	 3550.847441	 103.902411
25150.0	 10.0	 3549.435854	 103.902403
25160.0	 10.0	 3548.025389	 103.902395
25170.0	 10.0	 3546.616044	 103.902386
25180.0	 10.0	 3545.207818	 103.902378
25190.0	 10.0	 3543.800710	 103.902370
25200.0	 10.0	 3542.394719	 103.902362
25210.0	 10.0	 3540.989843	 103.902354
25220.0	 10.0	 3539.586081	 103.902345
25230.0	 10.0	 3538.183432	 103.902337
25240.0	 10.0	 3536.781893	 103.902329
25250.0	 10.0	 3535.381465	 103.902321
25260.0	 10.0	 3533.982145	 103.902313
25270.0	 10.0	 3532.583932	 103.902305
25280.0	 10.0	 3531.186826	 103.902297
25290.0	 10.0	 3529.790824	 103.902288
25300.0	 10.0	 3528.395925	 103.902280
25310.0	 10.0	 3527.002129	 103.902272
25320.0	 10.0	 3525.609433	 103.902264
25330.0	 10.0	 3524.217836	 103.902256
25340.0	 10.0	 3522.827338	 103.902248
25350.0	 10.0	 3521.437936	 103.902240
25360.0	 10.0	 3520.049630	 103.902232
25370.0	 10.0	 3518.662419	 103.902224
25380.0	 10.0	 3517.276300	 103.902216
25390.0	 10.0	 3515.891273	 103.902208
25400.0	 10.0	 3514.507336	 103.902200
25410.0	 10.0	 3513.124488	 103.902192
25420.0	 10.0	 3511.742728	 103.902183
25430.0	 10.0	 3510.362055	 103.902175
25440.0	 10.0	 3508.982467	 103.902167
25450.0	 10.0	 3507.603962	 103.902159
25460.0	 10.0	 3506.226541	 103.902151
25470.0	 10.0	 3504.850201	 103.902143
25480.0	 10.0	 3503.474941	 103.902135
25490.0	 10.0	 3502.100759	 103.902127
25500.0	 10.0	 3500.727656	 103.902119
25510.0	 10.0	 3499.355628	 103.902111
25520.0	 10.0	 3497.984676	 103.902103
25530.0	 10.0	 3496.614797	 103.902095
25540.0	 10.0	 3495.245991	 103.902087
25550.0	 10.0	 3493.878257	 103.902080
25560.0	 10.0	 3492.511592	 103.902072
25570.0	 10.0	 3491.145996	 103.902064
25580.0	 10.0	 3489.781468	 103.902056
25590.0	 10.0	 3488.418005	 103.902048
25600.0	 10.0	 3487.055608	 103.902040
25610.0	 10.0	 3485.694275	 103.902032
25620.0	 10.0	 3484.334004	 103.902024
25630.0	 10.0	 3482.974794	 103.902016
25640.0	 10.0	 3481.616644	 103.902008
25650.0	 10.0	 3480.259553	 103.902000
25660.0	 10.0	 3478.903520	 103.901992
25670.0	 10.0	 3477.548543	 103.901985
25680.0	 10.0	 3476.194621	 103.901977
25690.0	 10.0	 3474.841753	 103.901969
25700.0	 10.0	 3473.489937	 103.901961
25710.0	 10.0	 3472.139173	 103.901953
25720.0	 10.0	 3470.789459	 103.901945
25730.0	 10.0	 3469.440794	 103.901937
25740.0	 10.0	 3468.093176	 103.901929
25750.0	 10.0	 3466.746606	 103.901922
25760.0	 10.0	 3465.401080	 103.901914
25770.0	 10.0	 3464.056598	 103.901906
25780.0	 10.0	 3462.713160	 103.901898
25790.0	 10.0	 3461.370763	 103.901890
25800.0	 10.0	 3460.029406	 103.901883
25810.0	 10.0	 3458.689088	 103.901875
25820.0	 10.0	 3457.349809	 103.901867
25830.0	 10.0	 3456.011566	 103.901859
25840.0	 10.0	 3454.674359	 103.901851
25850.0	 10.0	 3453.338186	 103.901844
25860.0	 10.0	 3452.003047	 103.901836
25870.0	 10.0	 3450.668939	 103.901828
25880.0	 10.0	 3449.335863	 103.901820
25890.0	 10.0	 3448.003816	 103.901813
25900.0	 10.0	 3446.672797	 103.901805
25910.0	 10.0	 3445.342805	 103.901797
25920.0	 10.0	 3444.013840	 103.901789
25930.0	 10.0	 3442.685899	 103.901782
25940.0	 10.0	 3441.358982	 103.901774
25950.0	 10.0	 3440.033088	 103.901766
25960.0	 10.0	 3438.708215	 103.901759
25970.0	 10.0	 3437.384362	 103.901751
25980.0	 10.0	 3436.061528	 103.901743
25990.0	 10.0	 3434.739711	 103.901735
26000.0	 10.0	 3433.418911	 103.901728
26010.0	 10.0	 3432.099127	 103.901720
26020.0	 10.0	 3430.780357	 103.901712
26030.0	 10.0	 3429.462600	 103.901705
26040.0	 10.0	 3428.145855	 103.901697
26050.0	 10.0	 3426.830120	 103.901689
26060.0	 10.0	 3425.515396	 103.901682
26070.0	 10.0	 3424.201679	 103.901674
26080.0	 10.0	 3422.888970	 103.901666
26090.0	 10.0	 3421.577267	 103.901659
26100.0	 10.0	 3420.266569	 103.901651
26110.0	 10.0	 3418.956875	 103.901644
26120.0	 10.0	 3417.648183	 103.901636
26130.0	 10.0	 3416.340493	 103.901628
26140.0	 10.0	 3415.033803	 103.901621
26150.0	 10.0	 3413.728112	 103.901613
26160.0	 10.0	 3412.423420	 103.901606
26170.0	 10.0	 3411.119724	 103.901598
26180.0	 10.0	 3409.817024	 103.901590
26190.0	 10.0	 3408.515319	 103.901583
26200.0	 10.0	 3407.214607	 103.901575
26210.0	 10.0	 3405.914887	 103.901568
26220.0	 10.0	 3404.616159	 103.901560
26230.0	 10.0	 3403.318421	 103.901553
26240.0	 10.0	 3402.021671	 103.901545
26250.0	 10.0	 3400.725910	 103.901538
26260.0	 10.0	 3399.431135	 103.901530
26270.0	 10.0	 3398.137346	 103.901522
26280.0	 10.0	 3396.844541	 103.901515
26290.0	 10.0	 3395.552719	 103.901507
26300.0	 10.0	 3394.261880	 103.901500
26310.0	 10.0	 3392.972022	 103.901492
26320.0	 10.0	 3391.683144	 103.901485
26330.0	 10.0	 3390.395244	 103.901477
26340.0	 10.0	 3389.108322	 103.901470
26350.0	 10.0	 3387.822377	 103.901462
26360.0	 10.0	 3386.537407	 103.901455
26370.0	 10.0	 3385.253412	 103.901447
26380.0	 10.0	 3383.970390	 103.901440
26390.0	 10.0	 3382.688340	 103.901433
26400.0	 10.0	 3381.407262	 103.901425
26410.0	 10.0	 3380.127153	 103.901418
26420.0	 10.0	 3378.848013	 103.901410
26430.0	 10.0	 3377.569841	 103.901403
26440.0	 10.0	 3376.292635	 103.901395
26450.0	 10.0	 3375.016395	 103.901388
26460.0	 10.0	 3373.741120	 103.901381
26470.0	 10.0	 3372.466808	 103.901373
26480.0	 10.0	 3371.193458	 103.901366
26490.0	 10.0	 3369.921069	 103.901358
26500.0	 10.0	 3368.649641	 103.901351
26510.0	 10.0	 3367.379171	 103.901343
26520.0	 10.0	 3366.109660	 103.901336
26530.0	 10.0	 3364.841105	 103.901329
26540.0	 10.0	 3363.573506	 103.901321
26550.0	 10.0	 3362.306862	 103.901314
26560.0	 10.0	 3361.041172	 103.901307
26570.0	 10.0	 3359.776434	 103.901299
26580.0	 10.0	 3358.512647	 103.901292
26590.0	 10.0	 3357.249811	 103.901285
26600.0	 10.0	 3355.987924	 103.901277
26610.0	 10.0	 3354.726985	 103.901270
26620.0	 10.0	 3353.466994	 103.901263
26630.0	 10.0	 3352.207949	 103.901255
26640.0	 10.0	 3350.949849	 103.901248
26650.0	 10.0	 3349.692692	 103.901241
26660.0	 10.0	 3348.436479	 103.901233
26670.0	 10.0	 3347.181208	 103.901226
26680.0	 10.0	 3345.926877	 103.901219
26690.0	 10.0	 3344.673486	 103.901211
26700.0	 10.0	 3343.421034	 103.901204
26710.0	 10.0	 3342.169519	 103.901197
26720.0	 10.0	 3340.918941	 103.901190
26730.0	 10.0	 3339.669299	 103.901182
26740.0	 10.0	 3338.420591	 103.901175
26750.0	 10.0	 3337.172816	 103.901168
26760.0	 10.0	 3335.925974	 103.901160
26770.0	 10.0	 3334.680063	 103.901153
26780.0	 10.0	 3333.435083	 103.901146
26790.0	 10.0	 3332.191032	 103.901139
26800.0	 10.0	 3330.947909	 103.901132
26810.0	 10.0	 3329.705713	 103.901124
26820.0	 10.0	 3328.464443	 103.901117
26830.0	 10.0	 3327.224099	 103.901110
26840.0	 10.0	 3325.984678	 103.901103
26850.0	 10.0	 3324.746181	 103.901095
26860.0	 10.0	 3323.508606	 103.901088
26870.0	 10.0	 3322.271951	 103.901081
26880.0	 10.0	 3321.036217	 103.901074
26890.0	 10.0	 3319.801401	 103.901067
26900.0	 10.0	 3318.567504	 103.901059
26910.0	 10.0	 3317.334523	 103.901052
26920.0	 10.0	 3316.102458	 103.901045
26930.0	 10.0	 3314.871308	 103.901038
26940.0	 10.0	 3313.641072	 103.901031
26950.0	 10.0	 3312.411748	 103.901024
26960.0	 10.0	 3311.183337	 103.901017
26970.0	 10.0	 3309.955836	 103.901009
26980.0	 10.0	 3308.729245	 103.901002
26990.0	 10.0	 3307.503563	 103.900995
27000.0	 10.0	 3306.278788	 103.900988
27010.0	 10.0	 3305.054920	 103.900981
27020.0	 10.0	 3303.831958	 103.900974
27030.0	 10.0	 3302.609901	 103.900967
27040.0	 10.0	 3301.388747	 103.900960
27050.0	 10.0	 3300.168496	 103.900952
27060.0	 10.0	 3298.949147	 103.900945
27070.0	 10.0	 3297.730699	 103.900938
27080.0	 10.0	 3296.513150	 103.900931
27090.0	 10.0	 3295.296500	 103.900924
27100.0	 10.0	 3294.080748	 103.900917
27110.0	 10.0	 3292.865892	 103.900910
27120.0	 10.0	 3291.651932	 103.900903
27130.0	 10.0	 3290.438867	 103.900896
27140.0	 10.0	 3289.226696	 103.900889
27150.0	 10.0	 3288.015417	 103.900882
27160.0	 10.0	 3286.805031	 103.900875
27170.0	 10.0	 3285.595535	 103.900868
27180.0	 10.0	 3284.386929	 103.900861
27190.0	 10.0	 3283.179211	 103.900854
27200.0	 10.0	 3281.972382	 103.900847
27210.0	 10.0	 3280.766439	 103.900840
27220.0	 10.0	 3279.561383	 103.900833
27230.0	 10.0	 3278.357211	 103.900826
27240.0	 10.0	 3277.153923	 103.900819
27250.0	 10.0	 3275.951519	 103.900812
27260.0	 10.0	 3274.749996	 103.900805
27270.0	 10.0	 3273.549354	 103.900798
27280.0	 10.0	 3272.349593	 103.900791
27290.0	 10.0	 3271.150710	 103.900784
27300.0	 10.0	 3269.952706	 103.900777
27310.0	 10.0	 3268.755579	 103.900770
27320.0	 10.0	 3267.559328	 103.900763
27330.0	 10.0	 3266.363952	 103.900756
27340.0	 10.0	 3265.169451	 103.900749
27350.0	 10.0	 3263.975823	 103.900742
27360.0	 10.0	 3262.783067	 103.900735
27370.0	 10.0	 3261.591183	 103.900728
27380.0	 10.0	 3260.400169	 103.900721
27390.0	 10.0	 3259.210025	 103.900714
27400.0	 10.0	 3258.020749	 103.900707
